"YEAR","ECODISTRIC","Province_ID","AGR_t_all","BGR_t_all","ligfr.wa","nfr.wa","Corrected_Area","AreaIncSF_ha","SummerFallow_Ha"
"2010",376,"MB",1.00939888070233,0.546257528714008,0.065,0.0078,8.16615,8.97731,0.81116
"2011",376,"MB",1.09261593824322,0.60015496683265,0.0662,0.0078,7.92561,8.78937,0.86376
"2012",376,"MB",1.34581916609306,0.71861268905524,0.068,0.0078,9.90236,10.76578,0.86342
"2013",376,"MB",1.56677073257928,0.817946996530289,0.0693,0.0078,11.84497,12.69538,0.85041
"2014",376,"MB",1.49711035287685,0.756884512682424,0.0735,0.0077,15.80588,16.67337,0.86749
"2015",376,"MB",1.42749546942289,0.714223383118376,0.0742,0.0077,18.24043,19.06146,0.82103
"2016",376,"MB",1.79559805850914,0.82891011713647,0.0748,0.0077,21.09083,21.88943,0.7986
"2017",376,"MB",1.76726723831376,0.837764746662635,0.0784,0.0078,25.40279,26.07218,0.66939
"2018",376,"MB",1.60358530224593,0.722181994793177,0.0811,0.008,27.7198,28.26183,0.54203
"2019",376,"MB",1.33360137876235,0.567073489223198,0.0837,0.008,32.03916,32.45993,0.42077
"2020",376,"MB",1.13425204058528,0.454379270384952,0.0846,0.008,36.7519,37.07448,0.32258
"2021",376,"MB",1.29357639195111,0.562650107916282,0.085,0.008,41.97863,42.17963,0.201
"2022",376,"MB",1.23740131430786,0.513807736288576,0.085,0.008,46.33107,46.42419,0.09312
"1976",378,"ON",0.650089206821315,0.69226065003548,0.0475,0.0076,1344.60173,1466.16165,121.55992
"1977",378,"ON",0.637562640734492,0.694756119072889,0.0476,0.0077,1318.56672,1431.92746,113.36074
"1978",378,"ON",0.756731688564102,0.792700341535306,0.0476,0.0077,1293.40872,1398.54098,105.13226
"1979",378,"ON",0.703211155113362,0.725278113335534,0.0476,0.0078,1270.01736,1366.888,96.87064
"1980",378,"ON",0.788958545168267,0.782523237412795,0.0477,0.0078,1248.37993,1336.94161,88.56168
"1981",378,"ON",0.816048515314842,0.75862146923901,0.0477,0.0079,1228.46855,1308.68551,80.21696
"1982",378,"ON",0.969342776626383,0.870839671560617,0.0479,0.0079,1185.21996,1285.59683,100.37687
"1983",378,"ON",0.769992195504322,0.66487561321686,0.0482,0.008,1144.0442,1264.2707,120.2265
"1984",378,"ON",0.7733378861938,0.687021315010595,0.0484,0.008,1101.92313,1241.73249,139.80936
"1985",378,"ON",0.780204682251625,0.661658384831585,0.0486,0.008,1061.67635,1220.84361,159.16726
"1986",378,"ON",0.803107736060678,0.60111724555,0.0489,0.008,1022.04785,1200.37271,178.32486
"1987",378,"ON",0.940014817841613,0.705380603112306,0.0487,0.008,985.35004,1172.41399,187.06395
"1988",378,"ON",0.743848260862432,0.570743216064135,0.0485,0.008,950.84853,1146.78242,195.93389
"1989",378,"ON",0.866433490445885,0.722414607607124,0.0483,0.0079,915.69186,1120.62422,204.93236
"1990",378,"ON",0.800226103289837,0.660546104447957,0.0481,0.0079,879.55176,1093.64205,214.09029
"1991",378,"ON",0.671432094317616,0.520144151462964,0.0478,0.0078,854.51046,1078.67766,224.1672
"1992",378,"ON",0.78828554731948,0.631252968051075,0.048,0.0079,923.89944,1104.16687,180.26743
"1993",378,"ON",0.755090365702456,0.599663497280638,0.0481,0.008,1033.88942,1176.55443,142.66501
"1994",378,"ON",0.761595582763742,0.619366894936647,0.0483,0.008,1145.82104,1250.88338,105.06234
"1995",378,"ON",0.755677573525828,0.613311412123293,0.0484,0.008,1259.29617,1326.76574,67.46957
"1996",378,"ON",0.99572995176144,0.750799803864721,0.0484,0.0081,1378.31304,1408.19314,29.8801
"1997",378,"ON",0.957664909521626,0.741657570620202,0.0489,0.0081,1244.94825,1278.77302,33.82477
"1998",378,"ON",1.01564767208645,0.799202906891655,0.0494,0.0081,1111.04773,1148.84489,37.79716
"1999",378,"ON",0.818127010413496,0.616648960780418,0.05,0.0081,976.73742,1018.55021,41.81279
"2000",378,"ON",0.881143497636411,0.653975976808319,0.0509,0.0081,841.24695,887.11849,45.87154
"2001",378,"ON",0.870249408540332,0.613667710666999,0.0521,0.0081,708.62526,758.62126,49.996
"2002",378,"ON",1.05574185994506,0.762291965444873,0.0519,0.0081,662.65764,703.41766,40.76002
"2003",378,"ON",1.07569905057402,0.795115327692845,0.0517,0.008,615.78058,647.38075,31.60017
"2004",378,"ON",1.07385682691139,0.748040255027627,0.0514,0.008,571.65151,594.16242,22.51091
"2005",378,"ON",1.06631961357548,0.729973969040295,0.0512,0.0079,527.43859,540.94299,13.5044
"2006",378,"ON",1.11519171067876,0.811350576569572,0.0509,0.0078,487.37473,491.98507,4.61034
"2007",378,"ON",1.00963027785535,0.724114276557983,0.0504,0.0078,462.06874,469.23666,7.16792
"2008",378,"ON",0.995579890119984,0.716717689995495,0.05,0.0079,440.11862,449.83065,9.71203
"2009",378,"ON",0.999801985963256,0.757229179796818,0.0495,0.0079,415.81797,428.04747,12.2295
"2010",378,"ON",1.0320870327397,0.772116241702442,0.049,0.008,392.06311,406.77845,14.71534
"2011",378,"ON",0.943437646723053,0.785324156270124,0.0484,0.008,366.45176,383.44582,16.99406
"2012",378,"ON",0.895804593825599,0.679532856511443,0.0535,0.008,406.23416,423.66794,17.43378
"2013",378,"ON",0.960991507418919,0.712118510468023,0.0577,0.0079,446.20074,464.09934,17.8986
"2014",378,"ON",0.954706712142505,0.635695261043487,0.0612,0.0079,486.32073,504.6765,18.35577
"2015",378,"ON",1.27855989922497,0.970687919392322,0.0642,0.0079,526.52863,545.36227,18.83364
"2016",378,"ON",0.996107029864353,0.663299666936205,0.0667,0.0079,564.9287,584.1829,19.2542
"2017",378,"ON",0.957325169022531,0.650921321742133,0.0644,0.0079,537.02859,561.89901,24.87042
"2018",378,"ON",0.957108495362455,0.727825559619126,0.0619,0.0079,512.20936,542.62373,30.41437
"2019",378,"ON",1.1134807475069,0.933773228107542,0.0591,0.0079,484.25345,520.13633,35.88288
"2020",378,"ON",1.05609900043602,0.949828107744366,0.056,0.0079,455.17989,496.44994,41.27005
"2021",378,"ON",0.941566931537065,0.963187365981854,0.0524,0.0078,424.99323,471.56569,46.57246
"2022",378,"ON",1.12427853014449,1.11160992099598,0.0528,0.0079,462.22294,512.97571,50.75277
"1976",379,"MB",0.630706833022337,0.406305150945967,0.0538,0.0079,1606.89817,1975.63937,368.7412
"1977",379,"MB",0.76167857338971,0.46793212089515,0.0545,0.0079,1783.2468,2157.0779,373.8311
"1978",379,"MB",0.852630795586999,0.488707619195212,0.055,0.0078,1907.46675,2280.63378,373.16703
"1979",379,"MB",0.758123537236502,0.408313095442865,0.0555,0.0078,2111.84849,2522.89857,411.05008
"1980",379,"MB",0.693035408811734,0.379805255007099,0.056,0.0078,2267.51499,2676.87172,409.35673
"1981",379,"MB",0.817983794256634,0.45824491487749,0.0564,0.0078,2400.53639,2812.46979,411.9334
"1982",379,"MB",0.787481170070845,0.468920773664519,0.0561,0.0078,2133.766,2550.16046,416.39446
"1983",379,"MB",0.67511138599546,0.39022638910887,0.056,0.0078,1959.62677,2422.59242,462.96565
"1984",379,"MB",0.809542315602813,0.490773099925297,0.0559,0.0079,1783.78776,2289.09832,505.31056
"1985",379,"MB",0.830755531588632,0.528842503048877,0.0555,0.0079,1579.40934,2131.13859,551.72925
"1986",379,"MB",0.640743736987127,0.393618208658042,0.0553,0.0079,1378.87387,1964.20376,585.32989
"1987",379,"MB",0.717293860838403,0.440014347582694,0.056,0.008,1323.58018,1831.40486,507.82468
"1988",379,"MB",0.718344144892063,0.409308609482559,0.0567,0.008,1211.80665,1638.73989,426.93324
"1989",379,"MB",0.780469967023521,0.459117792993425,0.0575,0.0081,1141.6448,1484.99241,343.34761
"1990",379,"MB",0.823431111291433,0.479926155817766,0.0587,0.0081,1069.32817,1327.23363,257.90546
"1991",379,"MB",0.804012656947408,0.426567502108005,0.0594,0.0081,957.04559,1144.73759,187.692
"1992",379,"MB",0.843451596730669,0.485881124172649,0.0589,0.0079,1066.73495,1261.21262,194.47767
"1993",379,"MB",0.664590439851463,0.355537632740389,0.0586,0.0078,1186.26203,1406.19231,219.93028
"1994",379,"MB",0.978669325545398,0.527422582728542,0.0583,0.0077,1243.90544,1486.96784,243.0624
"1995",379,"MB",0.907377082696512,0.484226857571003,0.058,0.0076,1283.58694,1549.95932,266.37238
"1996",379,"MB",1.12200539756304,0.624530325806651,0.0574,0.0076,1336.77135,1628.46257,291.69122
"1997",379,"MB",1.05588317273627,0.581590869045319,0.0569,0.0076,1381.69889,1694.07572,312.37683
"1998",379,"MB",1.03853552499204,0.601801573310744,0.0566,0.0076,1432.18848,1764.41792,332.22944
"1999",379,"MB",1.07031890578021,0.630058135452868,0.0564,0.0077,1473.006,1824.58651,351.58051
"2000",379,"MB",0.974149565104999,0.594662722124477,0.0562,0.0077,1527.35995,1898.29187,370.93192
"2001",379,"MB",0.691112340145105,0.428313034692398,0.056,0.0077,1589.89295,1977.34961,387.45666
"2002",379,"MB",0.929501567879163,0.572648996592737,0.057,0.0077,1470.10029,1798.53795,328.43766
"2003",379,"MB",1.28768907599983,0.788658350918118,0.0585,0.0077,1374.82445,1640.78787,265.96342
"2004",379,"MB",1.03536338611677,0.657036813736117,0.0601,0.0076,1268.79869,1471.4529,202.65421
"2005",379,"MB",0.64267868529214,0.352479497562147,0.0636,0.0076,1141.04005,1262.84204,121.80199
"2006",379,"MB",1.43423825147318,0.92042800408153,0.0683,0.0075,952.03076,978.97008,26.93932
"2007",379,"MB",1.08169994511242,0.629895132306399,0.0679,0.0075,930.82518,977.70438,46.8792
"2008",379,"MB",1.55072514363258,0.994825209348461,0.0674,0.0076,920.25836,983.12012,62.86176
"2009",379,"MB",1.17810803009698,0.694843655733649,0.0673,0.0076,911.20383,987.8071,76.60327
"2010",379,"MB",1.00301112319815,0.575259375502643,0.0669,0.0077,889.97715,979.19581,89.21866
"2011",379,"MB",0.981060099402603,0.576122290594337,0.067,0.0077,905.99689,1007.15387,101.15698
"2012",379,"MB",1.43780480102029,0.800739758928425,0.0696,0.0077,1183.96255,1285.09744,101.13489
"2013",379,"MB",1.71024640032601,0.943946582042614,0.0713,0.0077,1507.97842,1609.53915,101.56073
"2014",379,"MB",1.37665820813135,0.714407830680377,0.0725,0.0078,1853.92556,1955.20598,101.28042
"2015",379,"MB",1.34046781784879,0.693194835292292,0.0733,0.0078,2171.35617,2272.22753,100.87136
"2016",379,"MB",1.74984370981113,0.802878367366591,0.0739,0.0078,2521.561,2621.21128,99.65028
"2017",379,"MB",1.4851449482099,0.875600284422275,0.077,0.0076,2585.61507,2680.33165,94.71658
"2018",379,"MB",1.47913448232904,0.987338818842605,0.0796,0.0075,2682.30787,2771.26401,88.95614
"2019",379,"MB",1.426523181766,1.05899547569318,0.0823,0.0073,2738.04044,2822.62325,84.58281
"2020",379,"MB",1.35839166709786,1.13165244282796,0.0847,0.0072,2818.99751,2898.20129,79.20378
"2021",379,"MB",1.23151775801418,1.08393958479919,0.0871,0.0071,2878.24868,2953.67052,75.42184
"2022",379,"MB",1.24820720060523,1.11525741458181,0.0882,0.0071,3040.18076,3109.2455,69.06474
"1976",380,"MB",0.618748510107023,0.369749969390937,0.0553,0.0078,4465.46942,5528.85798,1063.38856
"1977",380,"MB",0.757155270583156,0.430098257861312,0.0557,0.0077,4843.16926,5950.78148,1107.61222
"1978",380,"MB",0.827162801745132,0.443837156254273,0.056,0.0077,5186.01364,6325.50284,1139.4892
"1979",380,"MB",0.701649946556443,0.357424110801321,0.0562,0.0077,5516.36347,6675.03549,1158.67202
"1980",380,"MB",0.627996546840233,0.328763472874694,0.0565,0.0077,5877.31631,7055.05157,1177.73526
"1981",380,"MB",0.744946821230235,0.394468076113438,0.0566,0.0077,6205.27416,7409.92385,1204.64969
"1982",380,"MB",0.708605134903146,0.397614783301523,0.0566,0.0077,5591.88347,6941.79777,1349.9143
"1983",380,"MB",0.583079938040018,0.323131298865458,0.0564,0.0077,5084.54757,6653.89918,1569.35161
"1984",380,"MB",0.665464452238222,0.389151185939693,0.0564,0.0077,4658.46898,6414.17471,1755.70573
"1985",380,"MB",0.697924374235512,0.435070341571164,0.0561,0.0077,4150.65333,6113.70988,1963.05655
"1986",380,"MB",0.544986937489433,0.330149211709017,0.0561,0.0077,3840.76149,5975.67139,2134.9099
"1987",380,"MB",0.595414828454563,0.358064623171139,0.057,0.0078,3695.77109,5603.81904,1908.04795
"1988",380,"MB",0.576628445103001,0.326745106610813,0.0579,0.0078,3531.50647,5287.03121,1755.52474
"1989",380,"MB",0.63015187848997,0.365860300948906,0.0586,0.0079,3397.14158,4919.54025,1522.39867
"1990",380,"MB",0.734661716298233,0.420771064803856,0.0595,0.0079,3612.99242,4827.24234,1214.24992
"1991",380,"MB",0.772206400260137,0.406001713741938,0.0603,0.008,3090.18779,4125.46006,1035.27227
"1992",380,"MB",0.725565849094825,0.431427823521881,0.0578,0.0079,3419.17433,4357.32905,938.15472
"1993",380,"MB",0.604470890256083,0.337735897265723,0.0561,0.0079,3464.12533,4359.26585,895.14052
"1994",380,"MB",0.865519833425154,0.508136696544896,0.0546,0.0078,3436.03619,4272.06083,836.02464
"1995",380,"MB",0.762097343132051,0.457519783508688,0.053,0.0078,3387.05789,4210.38648,823.32859
"1996",380,"MB",0.957032928066621,0.615724776887818,0.0516,0.0078,3337.52195,4156.6129,819.09095
"1997",380,"MB",0.864912652747521,0.522243497284182,0.0521,0.0078,3233.00557,4000.21693,767.21136
"1998",380,"MB",0.872206144600326,0.548741846397152,0.0526,0.0078,3228.57341,3945.39344,716.82003
"1999",380,"MB",0.909400321651176,0.56413830467028,0.0532,0.0078,3146.63631,3813.86307,667.22676
"2000",380,"MB",0.90648252533205,0.566727011075579,0.0538,0.0078,3101.76088,3732.9952,631.23432
"2001",380,"MB",0.680421440069742,0.40983809493341,0.0545,0.0078,2957.3597,3536.49691,579.13721
"2002",380,"MB",0.81742538426874,0.510206002643705,0.055,0.0077,2844.51634,3344.12021,499.60387
"2003",380,"MB",1.11657464977695,0.704109210640994,0.0555,0.0077,2657.49962,3075.91061,418.41099
"2004",380,"MB",0.963188063942173,0.628358503524625,0.0562,0.0076,2502.58204,2856.33871,353.75667
"2005",380,"MB",0.536112101190419,0.308192375737994,0.0567,0.0076,2358.68224,2655.08804,296.4058
"2006",380,"MB",1.23887778046405,0.804335331539768,0.0575,0.0075,2230.20003,2473.69533,243.4953
"2007",380,"MB",0.808634876078556,0.527525980502227,0.0583,0.0075,2240.03394,2470.8812,230.84726
"2008",380,"MB",1.3966033981237,0.956622730621837,0.0591,0.0076,2230.44052,2447.78622,217.3457
"2009",380,"MB",1.08726657039884,0.651091274432828,0.0599,0.0076,2203.40839,2406.32751,202.91912
"2010",380,"MB",0.906487857421788,0.53431422505038,0.0609,0.0076,2195.77079,2384.72214,188.95135
"2011",380,"MB",0.938653833039412,0.559716247000548,0.0619,0.0076,2174.75645,2348.89735,174.1409
"2012",380,"MB",1.38884467835519,0.840077791380272,0.063,0.0076,2675.52898,2868.32862,192.79964
"2013",380,"MB",1.7011285309971,1.02173388421833,0.0638,0.0076,3201.2584,3413.49928,212.24088
"2014",380,"MB",1.50157262334195,0.887757720523052,0.0644,0.0075,3735.33611,3967.6313,232.29519
"2015",380,"MB",1.50518972743662,0.857999463777964,0.0648,0.0075,4281.52289,4534.48559,252.9627
"2016",380,"MB",1.45484716430541,0.8122272050279,0.0652,0.0075,4826.42544,5100.86262,274.43718
"2017",380,"MB",1.76292317087827,0.987199866575523,0.066,0.0076,4772.31973,5024.86524,252.54551
"2018",380,"MB",1.71509513019212,0.950877950318768,0.0669,0.0076,4729.12344,4959.88147,230.75803
"2019",380,"MB",1.63829024012219,0.911033863378672,0.0678,0.0077,4679.59394,4888.92731,209.33337
"2020",380,"MB",1.51638015084679,0.854188173321486,0.0687,0.0077,4631.20292,4819.08643,187.88351
"2021",380,"MB",1.43263217389896,0.762756430552485,0.0697,0.0078,4662.5875,4827.04058,164.45308
"2022",380,"MB",1.50640299255433,0.848945929812103,0.0708,0.0078,4724.98878,4866.288,141.29922
"1976",381,"ON",0.60825157625087,0.620905631722505,0.0497,0.0076,3388.63351,4191.25546,802.62195
"1977",381,"ON",0.597361804092544,0.617404678224558,0.0499,0.0077,3641.16243,4512.52676,871.36433
"1978",381,"ON",0.697063327128437,0.689406692517046,0.0501,0.0077,3898.44414,4839.4191,940.97496
"1979",381,"ON",0.656845346106834,0.636499834011275,0.0503,0.0077,4159.9685,5171.56872,1011.60022
"1980",381,"ON",0.72824889301789,0.680598971307156,0.0504,0.0078,4425.12261,5508.52807,1083.40546
"1981",381,"ON",0.769602452851521,0.672370800523896,0.0505,0.0078,4692.76265,5849.35556,1156.59291
"1982",381,"ON",0.850699405912793,0.727754288234706,0.0509,0.0078,4570.93573,5795.21901,1224.28328
"1983",381,"ON",0.670408396306461,0.549701097544716,0.0513,0.0078,4457.00678,5748.86128,1291.8545
"1984",381,"ON",0.682353794921714,0.561198173070214,0.0517,0.0078,4346.36939,5705.71136,1359.34197
"1985",381,"ON",0.719418504438059,0.554478410701096,0.0521,0.0078,4239.39248,5666.13612,1426.74364
"1986",381,"ON",0.792325257484123,0.527066781315688,0.0525,0.0078,4135.68572,5629.77369,1494.08797
"1987",381,"ON",0.988148469459157,0.649608222495272,0.0528,0.0078,4153.27478,5484.65934,1331.38456
"1988",381,"ON",0.787419676626071,0.542787469659959,0.0532,0.0077,4175.36429,5343.3982,1168.03391
"1989",381,"ON",0.897877840185369,0.673609360268709,0.0535,0.0077,4196.21848,5200.18855,1003.97007
"1990",381,"ON",0.935807365485516,0.6883617625755,0.0539,0.0077,4216.63823,5055.74197,839.10374
"1991",381,"ON",1.02737912848279,0.744432182387616,0.0535,0.0073,8796.22308,9389.70864,593.48556
"1992",381,"ON",0.84700508734844,0.633077943920558,0.0536,0.0077,3880.11532,4540.385,660.26968
"1993",381,"ON",0.828229063226822,0.610198814767382,0.0529,0.0078,3611.11555,4264.80677,653.69122
"1994",381,"ON",0.78740622345482,0.610124223143495,0.0521,0.0079,3341.10818,3988.24537,647.13719
"1995",381,"ON",0.789263572133061,0.616884173525587,0.0511,0.008,3065.91985,3706.49617,640.57632
"1996",381,"ON",0.844054246233168,0.672322219435612,0.0499,0.0082,2785.88709,3419.9151,634.02801
"1997",381,"ON",0.83687640465782,0.703411548688522,0.0496,0.0081,2590.40312,3139.0956,548.69248
"1998",381,"ON",0.920967953083819,0.815626162058434,0.0492,0.008,2395.5984,2858.60472,463.00632
"1999",381,"ON",0.754694671864601,0.675186840049923,0.0488,0.0079,2199.40275,2576.3185,376.91575
"2000",381,"ON",0.788843418339896,0.747154568231149,0.0482,0.0078,2000.90928,2291.24569,290.33641
"2001",381,"ON",0.756878206529106,0.746642414998631,0.0476,0.0077,1803.59277,2006.3568,202.76403
"2002",381,"ON",0.885435514325728,0.876694353430412,0.0485,0.0077,1733.03055,1959.04729,226.01674
"2003",381,"ON",0.876151649551158,0.883272600066832,0.0495,0.0076,1662.54677,1911.60866,249.06189
"2004",381,"ON",0.753088035955617,0.732405189616862,0.0505,0.0076,1592.45952,1864.34765,271.88813
"2005",381,"ON",0.706619802985289,0.662261572416451,0.0516,0.0076,1522.8101,1817.29009,294.47999
"2006",381,"ON",0.747287711619583,0.723708694886896,0.0529,0.0075,1460.12235,1779.06812,318.94577
"2007",381,"ON",0.775799422394408,0.734319939671767,0.0532,0.0075,1485.25604,1756.12814,270.8721
"2008",381,"ON",0.732562547607698,0.672455503525976,0.0535,0.0076,1510.60242,1733.71015,223.10773
"2009",381,"ON",0.902817214255681,0.85219485042139,0.0538,0.0076,1533.43367,1709.13676,175.70309
"2010",381,"ON",1.01426637476834,0.910724737205105,0.0542,0.0076,1554.03819,1682.76957,128.73138
"2011",381,"ON",1.03311710371845,0.961100627099479,0.0545,0.0076,1564.53519,1646.38328,81.84809
"2012",381,"ON",1.10307358195078,0.881412695257754,0.0594,0.0076,1964.01774,2031.54069,67.52295
"2013",381,"ON",1.19766741837714,0.913495349665292,0.0626,0.0076,2362.43614,2415.58567,53.14953
"2014",381,"ON",1.11386381438451,0.784692464278419,0.0649,0.0076,2759.24248,2797.95835,38.71587
"2015",381,"ON",1.68736353742169,1.24213935165525,0.0666,0.0076,3152.57426,3176.78279,24.20853
"2016",381,"ON",1.4351358765864,0.96523841624277,0.0679,0.0076,3547.80029,3557.40154,9.60125
"2017",381,"ON",1.36178445627938,0.912539755136967,0.0673,0.0075,3578.65258,3597.31825,18.66567
"2018",381,"ON",1.53670515626981,1.0414359228631,0.0666,0.0074,3607.82889,3635.44889,27.62
"2019",381,"ON",1.59064937880588,1.12734714417992,0.066,0.0073,3635.23168,3671.68185,36.45017
"2020",381,"ON",1.51984397607271,1.09868529138259,0.0653,0.0072,3660.92573,3706.09061,45.16488
"2021",381,"ON",1.61258915123222,1.16971903781491,0.0647,0.0071,3684.71112,3738.46078,53.74966
"2022",381,"ON",1.77174121481527,1.28526509854648,0.0653,0.007,3982.17695,4043.61365,61.4367
"1976",383,"ON",0.634286948330489,0.655043899781271,0.051,0.0076,2565.50797,2948.04644,382.53847
"1977",383,"ON",0.635583765855984,0.66367300186846,0.0511,0.0077,2536.65597,2904.03845,367.38248
"1978",383,"ON",0.731053786175715,0.740232305900683,0.0512,0.0077,2510.80053,2863.02763,352.2271
"1979",383,"ON",0.691749043684131,0.687095709300252,0.0513,0.0078,2487.18469,2824.25893,337.07424
"1980",383,"ON",0.767697026152201,0.734755243058074,0.0514,0.0078,2468.71729,2790.65134,321.93405
